	header_cols	label_width	className	XMin	YMin	XMax	YMax	ImagePath
1144	2	5	0.000	1.0000	0.0000	0.7063	0.5311	001.Plastic_bag/images/train/flipped_ffb8d5536f78359e.jpg
1145	2	5	0.000	0.5806	0.1575	0.3831	0.2367	001.Plastic_bag/images/train/flipped_e4ba84408a77ed01.jpg
1146	2	5	0.000	0.6242	0.3900	0.3667	0.5525	001.Plastic_bag/images/train/flipped_e0683f7d99e8c905.jpg
1147	2	5	0.000	0.9990	0.1172	0.3379	0.8346	001.Plastic_bag/images/train/flipped_1f1f12e2448553e0.jpg
1148	2	5	0.000	0.9964	0.0905	0.1639	0.7480	001.Plastic_bag/images/train/flipped_566fe174cb94fde5.jpg
1149	2	5	0.000	0.9729	0.0000	0.0771	0.9984	001.Plastic_bag/images/train/flipped_96ff1d9afe40f65f.jpg
1150	2	5	0.000	0.7058	0.1456	0.4508	0.5850	001.Plastic_bag/images/train/flipped_2c44e3645f81cc0f.jpg
1151	2	5	0.000	0.4644	0.4508	0.0469	0.9075	001.Plastic_bag/images/train/flipped_3685d04362f3ddbf.jpg
1152	2	5	0.000	0.4387	0.0000	0.1713	0.4083	001.Plastic_bag/images/train/flipped_f349d7d53b1d3012.jpg
1153	2	5	0.000	0.7631	0.5437	0.6338	0.7840	001.Plastic_bag/images/train/flipped_08a6765baa7c3b1a.jpg
1154	2	5	0.000	0.8567	0.3289	0.4300	0.9689	001.Plastic_bag/images/train/flipped_0666abda3fa433ba.jpg
1155	2	5	0.000	1.0000	0.1744	0.1108	0.9463	001.Plastic_bag/images/train/flipped_ea001d1ba9a280e7.jpg
1156	2	5	0.000	0.9525	0.1750	0.0119	0.8383	001.Plastic_bag/images/train/flipped_011c8093db1fc275.jpg
1157	2	5	0.000	0.1800	0.4140	0.1371	0.4460	001.Plastic_bag/images/train/flipped_3b63a6eb8c7e6913.jpg
1158	2	5	0.000	0.7119	0.5792	0.4719	0.9683	001.Plastic_bag/images/train/flipped_eb776914ddd4a04e.jpg
1159	2	5	0.000	0.9381	0.1167	0.1069	0.9717	001.Plastic_bag/images/train/flipped_084a2d27ffddd858.jpg
1160	2	5	0.000	0.6950	0.1787	0.6242	0.2369	001.Plastic_bag/images/train/flipped_60516e61f76f6ebf.jpg
1161	2	5	0.000	0.8030	0.5613	0.4128	0.8962	001.Plastic_bag/images/train/flipped_4c4b1de101e1dec5.jpg
1162	2	5	0.000	0.4742	0.2387	0.0008	0.8669	001.Plastic_bag/images/train/flipped_88e3a8c1a37fadc4.jpg
1163	2	5	0.000	0.9750	0.5009	0.5875	0.9991	001.Plastic_bag/images/train/flipped_30e366352cba4828.jpg
1164	2	5	0.000	1.0000	0.3725	0.0031	0.9486	001.Plastic_bag/images/train/flipped_00782bbf3bcee6cd.jpg
1165	2	5	0.000	0.6164	0.2094	0.1844	0.7250	001.Plastic_bag/images/train/flipped_c019a82499ffbe7b.jpg
1166	2	5	0.000	1.0000	0.0000	0.0437	0.9979	001.Plastic_bag/images/train/flipped_d31d3483e1dd1b78.jpg
1167	2	5	0.000	0.3050	0.8067	0.0787	0.9992	001.Plastic_bag/images/train/flipped_bfbba5a040d98033.jpg
1168	2	5	0.000	0.7244	0.3436	0.4081	0.7694	001.Plastic_bag/images/train/flipped_4e7a18139d128e1e.jpg
1169	2	5	0.000	0.9475	0.7475	0.7562	0.8475	001.Plastic_bag/images/train/flipped_7393fb4299dd9e83.jpg
1170	2	5	0.000	0.3350	0.5677	0.1388	0.9029	001.Plastic_bag/images/train/flipped_b1fd36dc8b84b471.jpg
1171	2	5	0.000	0.7400	0.2644	0.5200	0.6251	001.Plastic_bag/images/train/flipped_00d67ab9e6db2059.jpg
1172	2	5	0.000	0.7307	0.3187	0.3883	0.4350	001.Plastic_bag/images/train/flipped_0c0c16709c4fb7a9.jpg
1173	2	5	0.000	0.8744	0.0771	0.0600	0.9160	001.Plastic_bag/images/train/flipped_1b812f313ca72811.jpg
1174	2	5	0.000	1.0000	0.5256	0.8322	0.8381	001.Plastic_bag/images/train/flipped_e24ecdee0d7fce10.jpg
1175	2	5	0.000	0.5081	0.3292	0.0356	0.9781	001.Plastic_bag/images/train/flipped_e3e33f5b1e16f53e.jpg
1176	2	5	0.000	0.6562	0.0617	0.0650	0.8167	001.Plastic_bag/images/train/flipped_b3bbb4237783bf87.jpg
1177	2	5	0.000	1.0000	0.6435	0.8756	0.9897	001.Plastic_bag/images/train/flipped_d01921dfb646f0eb.jpg
1178	2	5	0.000	0.9850	0.6078	0.7619	0.9213	001.Plastic_bag/images/train/flipped_09c07b24d4672ea2.jpg
1179	2	5	0.000	0.4912	0.6417	0.3625	0.8733	001.Plastic_bag/images/train/flipped_2642e4e681cec55b.jpg
1180	2	5	0.000	1.0000	0.6628	0.6438	0.9992	001.Plastic_bag/images/train/flipped_8457ea3663b29db0.jpg
1181	2	5	0.000	0.9526	0.0768	0.0376	0.9820	001.Plastic_bag/images/train/flipped_7bfe54fbf07ddb7f.jpg
1182	2	5	0.000	1.0000	0.0725	0.0006	0.9992	001.Plastic_bag/images/train/flipped_ac569e08d2098248.jpg
1183	2	5	0.000	0.2565	0.0523	0.0359	0.9428	001.Plastic_bag/images/train/flipped_007653c739edf912.jpg
1184	2	5	0.000	0.5297	0.6667	0.3438	0.9625	001.Plastic_bag/images/train/flipped_073dd5489a8faed7.jpg
1185	2	5	0.000	0.8475	0.0369	0.1925	0.9468	001.Plastic_bag/images/train/flipped_30f14d9b0feb175a.jpg
1186	2	5	0.000	1.0000	0.2794	0.7337	0.5000	001.Plastic_bag/images/train/flipped_1ec2b689677672e7.jpg
1187	2	5	0.000	0.5644	0.6447	0.1031	0.9991	001.Plastic_bag/images/train/flipped_8fb537cba18a84ca.jpg
1188	2	5	0.000	0.8581	0.6096	0.6119	0.9992	001.Plastic_bag/images/train/flipped_f21fbac7c1b32f69.jpg
1189	2	5	0.000	0.9981	0.0000	0.7125	0.3725	001.Plastic_bag/images/train/flipped_0e9d17447102d5ac.jpg
1190	2	5	0.000	0.5844	0.2964	0.1250	0.6989	001.Plastic_bag/images/train/flipped_0602604499b9c09d.jpg
1191	2	5	0.000	0.7963	0.2108	0.7331	0.2658	001.Plastic_bag/images/train/flipped_8ccc73fd3d04a899.jpg
1192	2	5	0.000	1.0000	0.4756	0.0013	0.9990	001.Plastic_bag/images/train/flipped_0c755c70061becb8.jpg
1193	2	5	0.000	0.5337	0.4585	0.1300	0.9991	001.Plastic_bag/images/train/flipped_2c10377016e5bc44.jpg
1194	2	5	0.000	0.3481	0.3050	0.0000	1.0000	001.Plastic_bag/images/train/flipped_c1ad1a8953436200.jpg
1195	2	5	0.000	1.0000	0.0000	0.7552	0.4389	001.Plastic_bag/images/train/flipped_a2752840fe771dd8.jpg
1196	2	5	0.000	1.0000	0.4350	0.8750	0.6500	001.Plastic_bag/images/train/flipped_a8b17d203d9eea1a.jpg
1197	2	5	0.000	0.5083	0.6056	0.2875	0.7594	001.Plastic_bag/images/train/flipped_b862f32ffb5f1a59.jpg
1198	2	5	0.000	0.5256	0.7326	0.2594	0.9961	001.Plastic_bag/images/train/flipped_91416c9a4f4b7d16.jpg
1199	2	5	0.000	0.9169	0.4950	0.3788	0.8712	001.Plastic_bag/images/train/flipped_6c3ae1a080e2c983.jpg
1200	2	5	0.000	0.6119	0.0850	0.1325	0.5100	001.Plastic_bag/images/train/flipped_f724328984e45d9f.jpg
1201	2	5	0.000	0.6400	0.3920	0.3413	0.9990	001.Plastic_bag/images/train/flipped_00f4db8fcca9763c.jpg
1202	2	5	0.000	1.0000	0.1725	0.6906	0.5192	001.Plastic_bag/images/train/flipped_e4ba84408a77ed01.jpg
1203	2	5	0.000	0.8578	0.2172	0.4203	0.4906	001.Plastic_bag/images/train/flipped_09d6dd4a55b2dd78.jpg
1204	2	5	0.000	0.8053	0.0640	0.7093	0.1060	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
1205	2	5	0.000	1.0000	0.2189	0.8194	0.9456	001.Plastic_bag/images/train/flipped_0b9a64abf7758be8.jpg
1206	2	5	0.000	0.4812	0.7642	0.3750	0.9542	001.Plastic_bag/images/train/flipped_005f6296062603a9.jpg
1207	2	5	0.000	0.4838	0.1850	0.0006	0.7958	001.Plastic_bag/images/train/flipped_690e784f00f441e3.jpg
1208	2	5	0.000	0.5006	0.1275	0.0006	0.9042	001.Plastic_bag/images/train/flipped_010e5642fc0b392f.jpg
1209	2	5	0.000	0.5850	0.6276	0.4337	0.7702	001.Plastic_bag/images/train/flipped_f3d451880d1da929.jpg
1210	2	5	0.000	0.9306	0.2606	0.1435	0.7050	001.Plastic_bag/images/train/flipped_cc130c5230892338.jpg
1211	2	5	0.000	0.9619	0.0000	0.2488	0.8875	001.Plastic_bag/images/train/flipped_6aa1115179dd6679.jpg
1212	2	5	0.000	0.7306	0.0713	0.5125	0.5113	001.Plastic_bag/images/train/flipped_9c5b385ed35ae33e.jpg
1213	2	5	0.000	0.2367	0.6687	0.1075	0.7750	001.Plastic_bag/images/train/flipped_60516e61f76f6ebf.jpg
1214	2	5	0.000	0.9987	0.0000	0.0006	0.9989	001.Plastic_bag/images/train/flipped_255ae4b60de75bf9.jpg
1215	2	5	0.000	0.3983	0.7575	0.0833	0.9988	001.Plastic_bag/images/train/flipped_a8b17d203d9eea1a.jpg
1216	2	5	0.000	1.0000	0.6520	0.0027	0.9980	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
1217	2	5	0.000	0.9969	0.0215	0.0144	0.9953	001.Plastic_bag/images/train/flipped_1313161d5aa287b6.jpg
1218	2	5	0.000	0.9106	0.2175	0.4381	0.6067	001.Plastic_bag/images/train/flipped_0098139fec714cb4.jpg
1219	2	5	0.000	1.0000	0.0000	0.0006	0.9991	001.Plastic_bag/images/train/flipped_ebca1db92082045c.jpg
1220	2	5	0.000	0.9132	0.0625	0.2569	0.7017	001.Plastic_bag/images/train/flipped_55251023b50439fa.jpg
1221	2	5	0.000	0.3520	0.0720	0.2107	0.1380	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
1222	2	5	0.000	0.7766	0.7542	0.4156	0.9979	001.Plastic_bag/images/train/flipped_407143f172757997.jpg
1223	2	5	0.000	0.9922	0.1844	0.3906	0.7875	001.Plastic_bag/images/train/flipped_13fc0778708f6e0d.jpg
1224	2	5	0.000	0.1940	0.3460	0.0010	0.9340	001.Plastic_bag/images/train/flipped_00d669e2390b50ee.jpg
1225	2	5	0.000	1.0000	0.0000	0.0006	0.9991	001.Plastic_bag/images/train/flipped_f22681cb39b5a83c.jpg
1226	2	5	0.000	0.1969	0.2792	0.0006	0.6525	001.Plastic_bag/images/train/flipped_42f903e2436dec9b.jpg
1227	2	5	0.000	0.7292	0.0131	0.5242	0.2044	001.Plastic_bag/images/train/flipped_60516e61f76f6ebf.jpg
1228	2	5	0.000	0.2669	0.0000	0.0681	0.4158	001.Plastic_bag/images/train/flipped_f349d7d53b1d3012.jpg
1229	2	5	0.000	1.0000	0.0000	0.0016	0.9984	001.Plastic_bag/images/train/flipped_cfbb4756dba3e263.jpg
1230	2	5	0.000	0.2540	0.1377	0.1239	0.3340	001.Plastic_bag/images/train/flipped_9f6613c5e9a566d9.jpg
1231	2	5	0.000	0.9450	0.4662	0.8650	0.6538	001.Plastic_bag/images/train/flipped_a8b17d203d9eea1a.jpg
1232	2	5	0.000	1.0000	0.0000	0.0006	0.9992	001.Plastic_bag/images/train/flipped_0f438192f88bbbb5.jpg
1233	2	5	0.000	0.2789	0.5023	0.1297	0.6343	001.Plastic_bag/images/train/flipped_d0090a800d3e3832.jpg
1234	2	5	0.000	0.4881	0.6800	0.4300	0.7733	001.Plastic_bag/images/train/flipped_d08d97d4b69bc3d6.jpg
1235	2	5	0.000	1.0000	0.0000	0.0010	0.9987	001.Plastic_bag/images/train/flipped_6431e1e9c16f9dbc.jpg
1236	2	5	0.000	0.7219	0.5028	0.6387	0.5891	001.Plastic_bag/images/train/flipped_f3d451880d1da929.jpg
1237	2	5	0.000	0.6700	0.2483	0.4050	0.4000	001.Plastic_bag/images/train/flipped_c8a4aa9403bac112.jpg
1238	2	5	0.000	0.6175	0.7700	0.3442	0.9869	001.Plastic_bag/images/train/flipped_7dbfec098494db15.jpg
1239	2	5	0.000	0.6492	0.6381	0.4653	0.8063	001.Plastic_bag/images/train/flipped_f36868b6fc8e229c.jpg
1240	2	5	0.000	0.7974	0.2647	0.2353	0.9216	001.Plastic_bag/images/train/flipped_09f9fb6ef25b1eda.jpg
1241	2	5	0.000	0.7742	0.0000	0.0008	0.5919	001.Plastic_bag/images/train/flipped_9f3e545a39611697.jpg
1242	2	5	0.000	0.9703	0.1359	0.4047	0.5469	001.Plastic_bag/images/train/flipped_090b2ca2ed591b44.jpg
1243	2	5	0.000	0.4905	0.5887	0.4195	0.6775	001.Plastic_bag/images/train/flipped_9b5f296f02da2dcf.jpg
1244	2	5	0.000	0.3975	0.1192	0.2525	0.2450	001.Plastic_bag/images/train/flipped_b5c748c03f11ec44.jpg
1245	2	5	0.000	0.8937	0.7588	0.6080	0.9894	001.Plastic_bag/images/train/flipped_cac392907792d074.jpg
1246	2	5	0.000	0.8187	0.1969	0.2453	0.8109	001.Plastic_bag/images/train/flipped_05a529c287c9ca21.jpg
1247	2	5	0.000	1.0000	0.0000	0.0009	0.9994	001.Plastic_bag/images/train/flipped_1398a2146e47cce3.jpg
1248	2	5	0.000	1.0000	0.3211	0.7363	0.5055	001.Plastic_bag/images/train/flipped_9e532206d4fc28fc.jpg
1249	2	5	0.000	0.9194	0.0685	0.0006	0.9991	001.Plastic_bag/images/train/flipped_054e3559c9043d59.jpg
1250	2	5	0.000	0.6080	0.7200	0.3340	0.9653	001.Plastic_bag/images/train/flipped_51bae1d112045cfe.jpg
1251	2	5	0.000	0.7360	0.2667	0.2960	0.4347	001.Plastic_bag/images/train/flipped_51bae1d112045cfe.jpg
1252	2	5	0.000	0.6119	0.5760	0.3838	0.8265	001.Plastic_bag/images/train/flipped_b02bdce097a9917f.jpg
1253	2	5	0.000	0.4006	0.3783	0.2356	0.5933	001.Plastic_bag/images/train/flipped_81aaad5d92a8858d.jpg
1254	2	5	0.000	0.5331	0.3983	0.2837	0.7858	001.Plastic_bag/images/train/flipped_f6a61b3b167cbbbc.jpg
1255	2	5	0.000	0.9350	0.2836	0.9131	0.3033	001.Plastic_bag/images/train/flipped_0603f22006991971.jpg
1256	2	5	0.000	0.7525	0.1917	0.2063	0.7442	001.Plastic_bag/images/train/flipped_011de579feb64109.jpg
1257	2	5	0.000	0.5381	0.0093	0.3438	0.4729	001.Plastic_bag/images/train/flipped_08c7e8816f9c9ed9.jpg
1258	2	5	0.000	0.6031	0.5992	0.4469	0.8137	001.Plastic_bag/images/train/flipped_4de3d1f41968bd96.jpg
1259	2	5	0.000	0.8880	0.5800	0.6267	0.6760	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
1260	2	5	0.000	0.8281	0.2188	0.0016	0.9979	001.Plastic_bag/images/train/flipped_0ffb7a7f63605d02.jpg
1261	2	5	0.000	0.5175	0.6025	0.0356	0.8642	001.Plastic_bag/images/train/flipped_9595b0b23c22e509.jpg
1262	2	5	0.000	0.8477	0.6007	0.8297	0.6726	001.Plastic_bag/images/train/flipped_ce073e79e1641639.jpg
1263	2	5	0.000	0.3938	0.0800	0.2631	0.1708	001.Plastic_bag/images/train/flipped_b5c748c03f11ec44.jpg
1264	2	5	0.000	0.8774	0.4875	0.5966	0.8531	001.Plastic_bag/images/train/flipped_002e531370b773ea.jpg
1265	2	5	0.000	0.9012	0.5600	0.7175	0.7408	001.Plastic_bag/images/train/flipped_c8a4aa9403bac112.jpg
1266	2	5	0.000	0.7930	0.0000	0.1610	0.9890	001.Plastic_bag/images/train/flipped_00d669e2390b50ee.jpg
1267	2	5	0.000	0.9516	0.0521	0.7859	0.2167	001.Plastic_bag/images/train/flipped_5c3a12529a5afe93.jpg
1268	2	5	0.000	0.2444	0.4521	0.1481	0.6504	001.Plastic_bag/images/train/flipped_8fb537cba18a84ca.jpg
1269	2	5	0.000	0.9712	0.0233	0.3712	0.9533	001.Plastic_bag/images/train/flipped_1e8691ee9a011bbb.jpg
1270	2	5	0.000	1.0000	0.1050	0.7425	0.2550	001.Plastic_bag/images/train/flipped_2c44e3645f81cc0f.jpg
1271	2	5	0.000	1.0000	0.0000	0.0075	0.9983	001.Plastic_bag/images/train/flipped_ae234ed700077df1.jpg
1272	2	5	0.000	0.6675	0.1417	0.3906	0.9083	001.Plastic_bag/images/train/flipped_7c27e6864fb5dd20.jpg
1273	2	5	0.000	0.5651	0.4144	0.2502	0.8194	001.Plastic_bag/images/train/flipped_8c4d10dce6472cb0.jpg
1274	2	5	0.000	0.9775	0.0000	0.0950	0.9783	001.Plastic_bag/images/train/flipped_fd8911005b99434f.jpg
1275	2	5	0.000	0.8519	0.0250	0.1138	0.9142	001.Plastic_bag/images/train/flipped_a64dc32842468270.jpg
1276	2	5	0.000	0.7542	0.7444	0.3300	0.9150	001.Plastic_bag/images/train/flipped_1f005d89876c2da2.jpg
1277	2	5	0.000	1.0000	0.1088	0.7206	0.6857	001.Plastic_bag/images/train/flipped_888fea91e5a0e984.jpg
1278	2	5	0.000	1.0000	0.6262	0.7463	0.8656	001.Plastic_bag/images/train/flipped_294d9606656083bf.jpg
1279	2	5	0.000	0.9206	0.0000	0.0006	0.8992	001.Plastic_bag/images/train/flipped_50b784a922254d9d.jpg
1280	2	5	0.000	0.5881	0.6607	0.3619	0.9794	001.Plastic_bag/images/train/flipped_08c7e8816f9c9ed9.jpg
1281	2	5	0.000	0.9363	0.1927	0.6931	0.5689	001.Plastic_bag/images/train/flipped_bbaef17994cfe25e.jpg
1282	2	5	0.000	0.9422	0.1686	0.3467	0.9763	001.Plastic_bag/images/train/flipped_8e6b48ea4f2290ad.jpg
1283	2	5	0.000	0.5627	0.0600	0.4827	0.0940	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
1284	2	5	0.000	0.1469	0.0000	0.0006	0.0626	001.Plastic_bag/images/train/flipped_751e84759db9b9ac.jpg
1285	2	5	0.000	0.9722	0.0294	0.0196	0.9657	001.Plastic_bag/images/train/flipped_bc2a0e2e98b1bc0f.jpg
1286	2	5	0.000	0.7950	0.5892	0.6456	0.7275	001.Plastic_bag/images/train/flipped_614a6b3531b9f0dc.jpg
1287	2	5	0.000	0.7967	0.1850	0.1133	0.9125	001.Plastic_bag/images/train/flipped_089b1550d7b264b5.jpg
1288	2	5	0.000	1.0000	0.0000	0.0012	0.9986	001.Plastic_bag/images/train/flipped_0893bff14ef90bb9.jpg
1289	2	5	0.000	1.0000	0.0000	0.0008	0.9994	001.Plastic_bag/images/train/flipped_a66d38ff68de487b.jpg
1290	2	5	0.000	0.4688	0.3522	0.2919	0.4322	001.Plastic_bag/images/train/flipped_ec0837e0a98258f5.jpg
1291	2	5	0.000	0.6982	0.5924	0.3740	0.7643	001.Plastic_bag/images/train/flipped_e39390cebf26f22c.jpg
1292	2	5	0.000	0.1931	0.2150	0.0744	0.4583	001.Plastic_bag/images/train/flipped_9595b0b23c22e509.jpg
1293	2	5	0.000	1.0000	0.0000	0.0006	0.9992	001.Plastic_bag/images/train/flipped_38ed1ef3b96d270a.jpg
1294	2	5	0.000	0.9383	0.6075	0.7425	0.7031	001.Plastic_bag/images/train/flipped_60516e61f76f6ebf.jpg
1295	2	5	0.000	0.9475	0.0144	0.1658	0.8600	001.Plastic_bag/images/train/flipped_32045bd39205d0ea.jpg
1296	2	5	0.000	0.3726	0.3339	0.1258	0.7248	001.Plastic_bag/images/train/flipped_0e1d80d6a5571846.jpg
1297	2	5	0.000	0.9875	0.1338	0.4308	0.7894	001.Plastic_bag/images/train/flipped_0651786a7821ab22.jpg
1298	2	5	0.000	1.0000	0.1180	0.9573	0.1740	001.Plastic_bag/images/train/flipped_ecb16eefdc523ea0.jpg
1299	2	5	0.000	0.8962	0.1592	0.0463	0.9358	001.Plastic_bag/images/train/flipped_87375f0340e5fbca.jpg
1300	2	5	0.000	0.7443	0.3226	0.4543	0.8645	001.Plastic_bag/images/train/flipped_085dd1e298078329.jpg
1301	2	5	0.000	0.5556	0.1198	0.1294	0.6703	001.Plastic_bag/images/train/flipped_f02d82bee1f6f2c5.jpg
1302	2	5	0.000	0.7100	0.1689	0.5575	0.5919	001.Plastic_bag/images/train/flipped_0fab4e71052b9548.jpg
1303	2	5	0.000	0.3800	0.5844	0.0006	0.9991	001.Plastic_bag/images/train/flipped_87ac25a1ca07e889.jpg
1304	2	5	0.000	0.9641	0.1688	0.6156	0.8073	001.Plastic_bag/images/train/flipped_25321d2bdf1cc5bc.jpg
1305	2	5	0.000	0.5547	0.4062	0.4175	0.7490	001.Plastic_bag/images/train/flipped_288c17e44e20e75b.jpg
1306	2	5	0.000	0.8594	0.2111	0.1713	0.9922	001.Plastic_bag/images/train/flipped_4d452abdf79bb90e.jpg
1307	2	5	0.000	0.9619	0.0000	0.2500	0.8893	001.Plastic_bag/images/train/flipped_06365c2680352e9d.jpg
1308	2	5	0.000	0.7806	0.3133	0.4875	0.6850	001.Plastic_bag/images/train/flipped_0e158a57aa58babf.jpg
1309	2	5	0.000	0.4000	0.1445	0.2412	0.2195	001.Plastic_bag/images/train/flipped_0fab4e71052b9548.jpg
1310	2	5	0.000	1.0000	0.0000	0.1383	0.9300	001.Plastic_bag/images/train/flipped_554e07b2dc983163.jpg
1311	2	5	0.000	1.0000	0.0564	0.1987	0.9586	001.Plastic_bag/images/train/flipped_1b855bb9f2c33a77.jpg
1312	2	5	0.000	1.0000	0.0000	0.7184	0.9989	001.Plastic_bag/images/train/flipped_51343482482a7dcd.jpg
1313	2	5	0.000	0.5813	0.2011	0.3381	0.6456	001.Plastic_bag/images/train/flipped_ba6895e6eba7f214.jpg
1314	2	5	0.000	0.2620	0.6517	0.1220	0.9645	001.Plastic_bag/images/train/flipped_b5caeb6db515c6df.jpg
1315	2	5	0.000	0.4581	0.0108	0.0794	0.8067	001.Plastic_bag/images/train/flipped_b7059ac60bb9c392.jpg
1316	2	5	0.000	0.2773	0.3063	0.2180	0.3969	001.Plastic_bag/images/train/flipped_db9ce2e67025c4eb.jpg
1317	2	5	0.000	0.3859	0.6854	0.2953	0.8104	001.Plastic_bag/images/train/flipped_073dd5489a8faed7.jpg
1318	2	5	0.000	0.2550	0.6144	0.1637	0.9804	001.Plastic_bag/images/train/flipped_8e52275c8e62c06e.jpg
1319	2	5	0.000	0.8962	0.5221	0.7837	0.8062	001.Plastic_bag/images/train/flipped_4de3d1f41968bd96.jpg
1320	2	5	0.000	1.0000	0.3110	0.9250	0.5531	001.Plastic_bag/images/train/flipped_bbaef17994cfe25e.jpg
1321	2	5	0.000	0.4551	0.2839	0.2695	0.4935	001.Plastic_bag/images/train/flipped_b856007a46580573.jpg
1322	2	5	0.000	1.0000	0.2967	0.3481	0.7550	001.Plastic_bag/images/train/flipped_e5688e2611f8d0db.jpg
1323	2	5	0.000	1.0000	0.5117	0.8144	0.7792	001.Plastic_bag/images/train/flipped_10cc3815b95ae1bb.jpg
1324	2	5	0.000	0.8956	0.1420	0.5889	0.5858	001.Plastic_bag/images/train/flipped_8e6b48ea4f2290ad.jpg
1325	2	5	0.000	0.9313	0.4762	0.8100	0.8908	001.Plastic_bag/images/train/flipped_e774a47345ab7bee.jpg
1326	2	5	0.000	0.5681	0.2658	0.2631	0.8067	001.Plastic_bag/images/train/flipped_b2405b9f1214a8b5.jpg
1327	2	5	0.000	0.4819	0.3783	0.0344	0.8558	001.Plastic_bag/images/train/flipped_befe5e8bcdb7ad74.jpg
1328	2	5	0.000	0.3825	0.5496	0.2712	0.8517	001.Plastic_bag/images/train/flipped_e7e78075a412ac48.jpg
1329	2	5	0.000	0.8419	0.5308	0.6469	0.8650	001.Plastic_bag/images/train/flipped_8ccc73fd3d04a899.jpg
1330	2	5	0.000	0.7061	0.1905	0.2953	0.9733	001.Plastic_bag/images/train/flipped_caec7b5a7f60d143.jpg
1331	2	5	0.000	0.4531	0.0900	0.3538	0.2400	001.Plastic_bag/images/train/flipped_b5c748c03f11ec44.jpg
1332	2	5	0.000	1.0000	0.0000	0.0008	0.9990	001.Plastic_bag/images/train/flipped_47676da30151f803.jpg
1333	2	5	0.000	0.5494	0.5619	0.4631	0.6492	001.Plastic_bag/images/train/flipped_f3d451880d1da929.jpg
1334	2	5	0.000	0.8481	0.1533	0.2669	0.8308	001.Plastic_bag/images/train/flipped_690e784f00f441e3.jpg
1335	2	5	0.000	0.8713	0.4050	0.3588	0.8150	001.Plastic_bag/images/train/flipped_216da3e31dfbb78d.jpg
1336	2	5	0.000	0.7206	0.0000	0.3719	0.1851	001.Plastic_bag/images/train/flipped_c271da80cde9cecb.jpg
1337	2	5	0.000	0.4715	0.0000	0.0018	0.4825	001.Plastic_bag/images/train/flipped_55573a7d90617be5.jpg
1338	2	5	0.000	0.6250	0.1725	0.5625	0.3725	001.Plastic_bag/images/train/flipped_614a6b3531b9f0dc.jpg
1339	2	5	0.000	0.7578	0.8413	0.6234	0.9988	001.Plastic_bag/images/train/flipped_0602604499b9c09d.jpg
1340	2	5	0.000	0.5225	0.6358	0.2356	0.9992	001.Plastic_bag/images/train/flipped_9f3aac22a8169076.jpg
1341	2	5	0.000	0.9965	0.3280	0.8306	0.7090	001.Plastic_bag/images/train/flipped_15230047d350afdc.jpg
1342	2	5	0.000	1.0000	0.7475	0.4599	0.9994	001.Plastic_bag/images/train/flipped_e24ecdee0d7fce10.jpg
1343	2	5	0.000	0.9992	0.0000	0.0350	0.7850	001.Plastic_bag/images/train/flipped_871525cc0c1cea4f.jpg
1344	2	5	0.000	0.5444	0.6362	0.4525	0.7200	001.Plastic_bag/images/train/flipped_9b5f296f02da2dcf.jpg
1345	2	5	0.000	0.5237	0.0000	0.2625	0.5495	001.Plastic_bag/images/train/flipped_42d898be64a4771d.jpg
1346	2	5	0.000	0.7937	0.0000	0.4531	0.3275	001.Plastic_bag/images/train/flipped_f724328984e45d9f.jpg
1347	2	5	0.000	0.8797	0.0777	0.6477	0.3286	001.Plastic_bag/images/train/flipped_ce073e79e1641639.jpg
1348	2	5	0.000	0.9753	0.1764	0.7765	0.4762	001.Plastic_bag/images/train/flipped_15230047d350afdc.jpg
1349	2	5	0.000	1.0000	0.5149	0.9169	0.5875	001.Plastic_bag/images/train/flipped_bbaef17994cfe25e.jpg
1350	2	5	0.000	0.8225	0.2045	0.4038	0.9578	001.Plastic_bag/images/train/flipped_9c5b385ed35ae33e.jpg
1351	2	5	0.000	0.8694	0.2593	0.0667	0.8574	001.Plastic_bag/images/train/flipped_2fcaf4c1498d6e5d.jpg
1352	2	5	0.000	0.6325	0.4624	0.5756	0.5930	001.Plastic_bag/images/train/flipped_8fb537cba18a84ca.jpg
1353	2	5	0.000	0.8498	0.3517	0.6688	0.7868	001.Plastic_bag/images/train/flipped_4f19816d0b0a1a8c.jpg
1354	2	5	0.000	0.3958	0.2687	0.2142	0.5575	001.Plastic_bag/images/train/flipped_e0683f7d99e8c905.jpg
1355	2	5	0.000	0.1794	0.1355	0.0006	0.4497	001.Plastic_bag/images/train/flipped_a629d3aaa9e88511.jpg
1356	2	5	0.000	1.0000	0.0000	0.0006	0.9958	001.Plastic_bag/images/train/flipped_3f4db47a1640157c.jpg
1357	2	5	0.000	0.8170	0.1650	0.6160	0.5703	001.Plastic_bag/images/train/flipped_1ec2b689677672e7.jpg
1358	2	5	0.000	1.0000	0.2152	0.3144	0.9991	001.Plastic_bag/images/train/flipped_b44e204340e43faa.jpg
1359	2	5	0.000	0.5681	0.3258	0.4919	0.3675	001.Plastic_bag/images/train/flipped_8ccc73fd3d04a899.jpg
